Frame,Right Hand x,Right Hand y,Right Hand z,Left Hand x,Left Hand y,Left Hand z,class
23394,-1.802907438,2.08452835,-0.612037874,,,,0
23395,-1.290409295,1.981465661,-0.415531371,,,,0
23396,-0.767517959,2.336525881,-1.702451178,,,,0
23397,-1.383648196,2.156304464,-2.169570479,,,,0
23398,1.893157571,1.181859119,-0.405354457,,,,0
23399,3.093404724,-4.188782331,4.87791934,,,,0
23400,1.305275051,-3.266822387,1.809734924,,,,0
23401,1.194519241,2.384559685,-2.359196141,,,,0
23402,-0.112760538,1.985189882,-1.515423356,,,,0
23403,0.105764466,0.295282,-0.495955732,,,,0
23404,1.042774113,0.142607852,-0.460837628,,,,0
23405,1.305332763,0.57403472,-1.001312181,,,,0
23406,1.123530631,0.204848076,-1.404092029,,,,0
23407,1.185654993,0.02127667,-1.378220038,,,,0
23408,1.131718269,-0.131823147,-1.424514767,,,,0
23409,0.401998405,-0.297106552,-1.615200165,,,,0
23410,1.158312217,0.346457146,-1.365721977,,,,0
23411,2.923966969,-1.039521979,-2.293098902,,,,0
23412,2.704474718,-2.883390283,-3.656865462,,,,0
23413,1.046751851,-2.788219933,-2.671342608,,,,0
23414,0.759766199,-1.929518226,-2.158932443,,,,0
23415,1.578530768,-3.193987157,-0.844485639,,,,0
23416,2.317270105,-4.218957394,-0.772730752,,,,0
23417,0.596411393,-4.847426933,0.062364422,,,,0
23418,-0.800955179,-3.008286505,0.873853469,,,,0
23419,-2.390236192,-2.912938196,1.919196483,,,,0
23420,-2.123105097,-3.185546476,-0.005246629,,,,0
23421,-0.72805775,-0.417790996,-1.251934503,,,,0
23422,-2.807500379,-1.675243634,0.07162219,,,,0
23423,-2.529128065,-0.712173467,1.209078438,,,,0
23424,-1.640237968,0.375565889,1.16347856,,,,0
23425,0.15001859,0.739905797,-0.605408266,,,,0
23426,1.014170624,1.62149774,-2.888057184,,,,0
23427,0.24568387,0.002834365,-0.781350161,,,,0
23428,-0.916883255,0.553493275,-1.094899077,,,,0
23429,-0.498383543,1.932358309,-1.23418456,,,,0
23430,-1.517827197,2.319140646,1.311679403,,,,0
23431,-0.397782417,2.744693491,2.068051067,,,,0
23432,1.284555486,2.295924138,-0.530074603,,,,0
23433,1.396476599,0.416791786,-1.606440131,,,,0
23434,0.671357176,0.309416103,-1.063290546,,,,0
23435,1.064132704,1.664171796,0.900116712,,,,0
23436,1.354076198,1.393265667,-2.999884647,,,,0
23437,0.574267695,1.402139114,-1.795265103,,,,0
23438,-1.091064504,1.770420437,2.597534143,,,,0
23439,-1.32460447,1.194032985,3.439931982,,,,0
23440,-0.493615804,0.47493609,1.509745524,,,,0
23441,1.1759226,-0.336354037,0.361809949,,,,0
23442,1.982386181,-0.623634228,0.286345827,,,,0
23443,2.458541508,-1.516779228,0.39639763,,,,0
23444,2.808486005,-0.799489467,0.044745629,,,,0
23445,2.85516933,-0.476815655,-0.622248386,,,,0
23446,0.615919993,-0.64409842,-0.723059487,,,,0
23447,-0.28447426,-0.207226041,-1.938052329,,,,0
23448,-2.009692812,0.529923477,-2.509604977,,,,0
23449,-2.656386979,0.856939244,-1.371871659,,,,0
23450,-2.150048889,0.735815417,-0.245421523,,,,0
23451,-1.730849151,1.245879016,0.269673257,,,,0
23452,-0.298304189,1.102358656,-0.819744549,,,,0
23453,0.564050098,0.691377859,0.174930442,,,,0
23454,0.835271315,0.115103135,2.279390397,,,,0
23455,-0.077212634,-0.41204837,2.499974866,,,,0
23456,-1.644839326,-0.219969616,1.132931887,,,,0
23457,-2.214601361,0.911175549,-0.494927213,,,,0
23458,-2.278443046,1.056715365,-0.286680218,,,,0
23459,-1.223706113,1.180813691,-1.002895749,,,,0
23460,0.021115192,1.057796035,-0.627138495,,,,0
23461,1.355103024,1.820097165,1.085558836,,,,0
23462,-0.077515554,-0.464401405,3.921478028,,,,0
23463,-1.834778095,-1.027763437,3.901761202,,,,0
23464,-1.513074853,-0.077340476,1.191499675,,,,0
23465,-0.032511379,0.693493571,0.58228798,,,,0
23466,2.957832618,-0.543691907,0.272071143,,,,0
23467,2.451516521,-1.147899922,-0.226628112,,,,0
23468,0.42686915,0.285156764,0.195197099,,,,0
23469,-0.353349145,0.162615756,1.135967588,,,,0
23470,-0.419000053,-0.442342088,0.910720749,,,,0
23471,-0.986066758,-0.086421218,-0.132449347,,,,0
23472,-0.91835833,1.224219176,-0.522731615,,,,0
23473,-1.013349687,0.9973516,-0.962563493,,,,0
23474,-1.968475019,1.08056834,-0.0676431,,,,0
23475,-2.674746124,1.29180427,0.361374159,,,,0
23476,-2.134997941,1.727813016,0.846887078,,,,0
23477,-0.467742674,1.176065323,1.151558583,,,,0
23478,0.562487138,0.149034704,0.980444907,,,,0
23479,0.21851102,-0.361796577,0.896134227,,,,0
23480,-0.30192825,-0.006401974,0.628074041,,,,0
23481,-0.112770755,0.3920694,-0.142637182,,,,0
23482,0.465429237,0.405030272,-0.98509632,,,,0
23483,1.890598052,0.032652406,-1.719026204,,,,0
23484,2.51635543,-0.524612836,-1.775267444,,,,0
23485,2.09278151,-0.425036788,-1.158690754,,,,0
23486,1.4179471,-0.508821201,-0.665992903,,,,0
23487,0.904750238,-0.61895329,-0.899339634,,,,0
23488,1.050018297,-0.333937337,-1.424786816,,,,0
23489,1.276076512,-0.39046654,-0.914845277,,,,0
23490,1.203485552,-0.683211402,-0.145568597,,,,0
23491,0.625000489,-0.489924751,-0.131950889,,,,0
23492,-0.405893244,-0.080375788,-0.256266864,,,,0
23493,-0.885739327,0.647691867,-0.602332745,,,,0
23494,-1.40426162,0.884765507,-0.165168613,,,,0
23495,-0.532047084,1.253190402,-0.908363034,,,,0
23496,0.078838,1.25191091,-0.904533216,,,,0
23497,-0.743717316,1.022619607,-0.695479495,,,,0
23498,-1.185772095,1.609068073,-1.032046387,,,,0
23499,-1.468637225,1.545505452,-0.086930784,,,,0
23500,-0.943973585,2.221919397,0.043009874,,,,0
23501,1.68345628,1.011908597,0.519259311,,,,0
23502,2.99422463,-1.909651169,0.936856005,,,,0
23503,5.617874371,-1.912258199,-0.354389975,,,,0
23504,6.962917391,-3.098863253,-1.140359638,,,,0
23505,7.641090019,-4.709149891,-1.653430378,,,,0
23506,6.199753428,-6.175050336,-2.095138769,,,,0
23507,4.590831076,-5.708474088,-1.914309356,,,,0
23508,3.483076792,-5.727683681,-1.170991547,,,,0
23509,4.138471468,-4.771113176,-1.51338425,,,,0
23510,3.934193118,-2.917717175,-0.877375234,,,,0
23511,2.211605217,0.162771893,1.182791695,,,,0
23512,0.808662826,1.55538243,2.203082455,,,,0
23513,0.985283531,6.587442925,-6.779324052,,,,0
23514,-7.040786292,17.73523211,-2.351756034,,,,0
23515,-7.46692234,0.586537445,1.226550787,,,,0
23516,-10.04065537,4.05268129,4.44621165,,,,0
23517,-5.78305932,2.087074228,4.373557831,,,,0
23518,-1.285121918,3.681812943,-0.6566944,,,,0
23519,0.066609008,-1.968083578,2.654708482,,,,0
23520,-0.489050039,0.020968278,1.136626461,,,,0
23521,-1.281661926,1.106854547,-0.596490354,,,,0
23522,-0.902290374,2.090686754,-1.079984388,,,,0
23523,0.686608812,2.733282573,-0.744882763,,,,0
23524,2.546012217,1.919591561,-1.715193398,,,,0
23525,3.912062395,1.165590039,-1.695565652,,,,0
23526,3.28537509,0.060305405,-1.491504848,,,,0
23527,1.805961098,0.46771743,-0.124614543,,,,0
23528,1.623234463,0.198990148,-0.154033224,,,,0
23529,1.169582554,-0.292898092,-0.141512877,,,,0
23530,0.614715305,-0.542586794,-0.538179662,,,,0
23531,-0.248172699,-0.420920612,-1.285045982,,,,0
23532,1.360955051,0.211864498,-0.420575162,,,,0
23533,1.270060637,-0.907112299,-2.85160245,,,,0
23534,2.359249494,-1.016241826,-1.729568091,,,,0
23535,1.326215497,-1.234983005,-0.275729938,,,,0
23536,1.489959862,-1.915768398,0.17771088,,,,0
23537,1.664180839,-2.172583459,0.417058301,,,,0
23538,0.753821295,-2.467612286,0.622787586,,,,0
23539,0.209355699,-1.969348978,0.807346437,,,,0
23540,-0.645196018,-1.770676138,0.807548258,,,,0
23541,-0.441468668,-1.488387398,0.718321466,,,,0
23542,-0.556112168,-1.565270368,0.959425631,,,,0
23543,-0.990496931,-1.664834585,0.663899637,,,,0
23544,-0.934174371,-1.325754079,0.248848822,,,,0
23545,-0.811102451,-0.657486209,-0.063843791,,,,0
23546,-0.539331729,0.052216581,0.206217053,,,,0
23547,-0.933123483,0.491424007,0.489513337,,,,0
23548,-1.231175006,0.842026599,0.758487268,,,,0
23549,-1.360258697,0.642687074,1.309827383,,,,0
23550,-1.662918136,0.13647397,1.845062183,,,,0
23551,-1.833070959,-0.142371387,1.740052535,,,,0
23552,-1.666512821,-0.276112364,1.159342458,,,,0
23553,-1.330697994,-0.412885422,0.40572054,,,,0
23554,-0.940400075,-0.532237146,-0.022276348,,,,0
23555,-0.502758631,-0.750629236,-0.290420403,,,,0
23556,-0.361700984,-0.658132406,-0.297481215,,,,0
23557,-0.398816928,-0.234967723,-0.340614376,,,,0
23558,-0.063098984,0.085318916,-0.242465159,,,,0
23559,-0.00731101,0.184329057,0.200325809,,,,0
23560,0.321194,-0.546539178,0.244787833,,,,0
23561,-0.060282063,-0.626855617,0.091794426,,,,0
23562,-0.691725788,-0.087261197,-0.076729331,,,,0
23563,-1.224452247,-0.072636746,0.016726408,,,,0
23564,-1.70336698,-0.34820391,-0.168711145,,,,0
23565,-1.657049319,-0.480988704,-0.399829658,,,,0
23566,-1.063112954,-0.193676022,-0.615218658,,,,0
23567,-0.400199543,0.408363339,-0.595145883,,,,0
23568,0.169652401,0.466274807,-0.245351662,,,,0
23569,0.46431651,0.122262708,0.380038227,,,,0
23570,-0.511753323,-0.265498684,1.05842079,,,,0
23571,0.660016816,-0.421370068,0.668041721,,,,0
23572,0.153320295,-0.35726445,1.045885246,,,,0
23573,-0.289897025,-0.081433565,0.822429649,,,,0
23574,0.297341269,-0.150291708,-0.060602701,,,,0
23575,0.347964777,-0.464671344,-0.829820248,,,,0
23576,-0.605127521,0.273286362,-0.840223422,,,,0
23577,-1.079380247,1.191157166,-0.69814073,,,,0
23578,-1.032353463,1.040164713,-0.861645458,,,,0
23579,-0.75499073,0.333436203,-0.090419523,,,,0
23580,-0.07396727,-1.222422639,0.118108469,,,,0
23581,-0.075182098,-1.408335488,-0.397531081,,,,0
23582,0.369122137,-0.968786674,-0.145889229,,,,0
23583,-0.715175914,-0.166291451,-0.127504283,,,,0
23584,-1.13832996,1.575659402,0.682984067,,,,0
23585,-0.797258367,1.123818821,0.82559435,,,,0
23586,-0.877375587,0.559363217,0.801449256,,,,0
23587,-0.05159599,-1.186208481,0.615089057,,,,0
23588,-0.012588649,-2.212608651,-0.27877357,,,,0
23589,0.076165295,-1.539734667,-0.544522381,,,,0
23590,0.261865172,-0.150946035,-0.833797626,,,,0
23591,0.015355538,0.672836826,-1.249074852,,,,0
23592,-0.153708009,1.461661334,-1.083637961,,,,0
23593,0.104025667,1.526827125,-0.637536871,,,,0
23594,0.217840905,0.877192185,0.512030631,,,,0
23595,0.414897178,-0.127719269,1.115221706,,,,0
23596,0.305064768,-0.744643793,1.189436406,,,,0
23597,0.211199909,-0.982655265,0.781305439,,,,0
23598,0.274560987,-0.370095723,0.411354943,,,,0
23599,0.309051292,-0.114368127,-0.164976565,,,,0
23600,0.355829051,-0.03755754,-0.686950529,,,,0
23601,0.392556895,0.16231292,-0.810159414,,,,0
23602,0.160455068,0.409033677,-0.239342332,,,,0
23603,0.179946525,0.186445626,0.019634913,,,,0
23604,-0.008122565,0.010949862,0.002240794,,,,0
23605,-0.057864526,-0.091624786,-0.193849262,,,,0
23606,0.311808732,-0.369978377,-0.521777794,,,,0
23607,0.459905898,-0.247251671,-0.288021347,,,,0
23608,0.413484578,-0.383270233,-0.16989969,,,,0
23609,0.157272844,-0.291007376,0.122324915,,,,0
23610,0.299313927,1.146682021,0.482486963,,,,0
23611,0.378763176,0.825868477,0.56554719,,,,0
23612,0.48740041,0.111302144,0.124004367,,,,0
23613,0.176307665,0.175781385,0.003523503,,,,0
23614,-0.022237389,0.346849628,0.124551096,,,,0
23615,-0.114677901,0.315779843,-0.103546901,,,,0
23616,-0.245310217,0.547414903,-0.1240801,,,,0
23617,0.002167102,0.397867568,0.023650688,,,,0
23618,-0.113537385,0.1755665,0.261454575,,,,0
23619,-0.565608365,-0.272951899,0.466514726,,,,0
23620,-0.750900273,-0.353466227,0.62264582,,,,0
23621,-0.34477511,-0.303427838,0.411959783,,,,0
23622,-0.179574895,-0.35551613,0.157744634,,,,0
23623,-0.269286022,-0.372556033,-0.075824903,,,,0
23624,-0.330591569,-0.314331042,-0.074823561,,,,0
23625,-0.458670153,-0.127284222,-0.152743157,,,,0
23626,-0.036788895,-0.113164332,-0.040813355,,,,0
23627,0.253660468,-0.247213569,0.251840972,,,,0
23628,0.034368454,-0.417313899,0.169883657,,,,0
23629,-0.309285924,-0.025911936,0.438464816,,,,0
23630,-0.093059346,0.391458894,0.51220661,,,,0
23631,-0.279976954,0.44492448,0.316623677,,,,0
23632,-0.289316285,0.340602371,0.16162378,,,,0
23633,-0.254472902,0.351119902,0.143076281,,,,0
23634,-0.144111483,0.42111685,0.291022234,,,,0
23635,-0.03952334,0.407403234,0.249637564,,,,0
23636,0.044807065,0.598687454,0.513162241,,,,0
23637,0.079022467,0.552656723,0.407752324,,,,0
23638,-0.099858032,0.178128547,0.355487667,,,,0
23639,-0.033028463,0.015902029,0.155737258,,,,0
23640,0.125828406,-0.127271432,0.123166632,,,,0
23641,-0.070510329,-0.396259868,0.044127774,,,,0
23642,-0.299833826,-0.152534307,0.078291828,,,,0
23643,-0.127117199,-0.102961299,-0.181361943,,,,0
23644,-0.147513229,-0.31480409,-0.392388864,,,,0
23645,-0.388730175,-0.196636908,-0.326175072,,,,0
23646,-0.307660552,0.126506944,-0.150074961,,,,0
23647,-0.18486869,-0.215377094,-0.22679541,,,,0
23648,-0.033780971,-0.132107272,-0.101546113,,,,0
23649,-0.128046642,-0.060095026,-0.102823439,,,,0
23650,-0.146323213,0.184073844,-0.177475711,,,,0
23651,-0.053108238,0.109488841,-0.184645393,,,,0
23652,0.168820652,0.216624405,0.007361498,,,,0
23653,0.364088469,-0.043945096,-0.013878866,,,,0
23654,0.421138076,-0.365527078,-0.346813315,,,,0
23655,0.324602011,-0.200702197,-0.771356073,,,,0
23656,0.612064416,-0.14598681,-0.697179507,,,,0
23657,0.614467405,-0.245892641,-0.686518022,,,,0
23658,0.662057065,-0.178725409,-0.202745802,,,,0
23659,0.790014201,-0.275139431,0.12509525,,,,0
23660,0.588557011,-0.318485225,0.181198184,,,,0
23661,0.500222905,-0.281673353,0.055623939,,,,0
23662,0.460069137,0.130662483,-0.070006697,,,,0
23663,0.385380274,0.16899418,-0.264386052,,,,0
23664,0.373057868,0.252716404,-0.289919709,,,,0
23665,0.197742255,0.330339824,-0.076320394,,,,0
23666,0.193438987,0.546942556,-0.023072257,,,,0
23667,0.463317881,0.183417205,-0.03221474,,,,0
23668,0.333844567,0.305010894,-0.036678152,,,,0
23669,0.220194331,0.249582424,0.114274028,,,,0
23670,0.297234399,0.208421452,0.077159574,,,,0
23671,-0.065933364,0.23396186,0.361160864,,,,0
23672,-0.017321638,0.147147148,0.224463499,,,,0
23673,1.114855891,0.55976811,-8.968702206,,,,0
23674,0.090055461,0.269372003,-8.598390276,,,,0
23675,-0.766776956,-0.329759156,0.304044578,,,,0
23676,-0.009613751,-0.038635386,-0.147077899,,,,0
23677,-0.050261577,0.123270977,-0.046277545,,,,0
23678,0.113826696,0.211951037,0.363379593,,,,0
23679,0.191336103,-0.014929392,0.409933859,,,,0
23680,0.032713763,-0.292190839,0.563779867,,,,0
23681,0.208877885,-0.07843138,0.66779537,,,,0
23682,0.188319692,0.187477741,0.48365117,,,,0
23683,0.306408412,0.448273299,0.489661408,,,,0
23684,0.051960203,0.317286235,0.356483334,,,,0
23685,-0.084957559,0.177321702,0.180903406,,,,0
23686,0.009407974,-0.429219368,0.299957907,,,,0
23687,0.306259526,-0.62197307,-0.129041271,,,,0
23688,0.753021902,-0.836959817,-0.175646377,,,,0
23689,0.762040102,-0.599750907,-0.710299267,,,,0
23690,0.648657074,0.132954096,-0.360168177,,,,0
23691,0.512455594,0.676729859,0.171864234,,,,0
23692,-0.162441059,0.875683454,0.084218865,,,,0
23693,-0.447445357,0.708553204,0.01853395,,,,0
23694,-0.614682561,0.475771095,-0.188735454,,,,0
23695,0.163817027,-0.377279394,-0.194201345,,,,0
23696,-0.032240029,-0.726015762,0.027445396,,,,0
23697,-0.753332467,-0.524147336,0.130930332,,,,0
23698,-0.477560672,-0.767377112,-0.146734367,,,,0
23699,0.30625407,-0.700841111,-0.414672312,,,,0
23700,0.06211515,-0.472856147,0.306106049,,,,0
23701,-0.310158054,-0.797445756,0.166460477,,,,0
23702,-1.070878704,-0.412981983,0.157980574,,,,0
23703,-1.148349999,-0.228927006,0.047768146,,,,0
23704,-0.583071873,0.404955043,-0.329776929,,,,0
23705,-0.180765995,0.507159751,-0.322896927,,,,0
23706,0.376087399,0.010281707,-0.342428199,,,,0
23707,0.511173675,-0.087831424,-0.221540308,,,,0
23708,0.231651304,-0.396081474,0.14099705,,,,0
23709,0.135614325,-0.606042707,0.658815011,,,,0
23710,-0.058488838,-0.623793062,0.397174631,,,,0
23711,-0.319378643,0.154583734,0.122468576,,,,0
23712,-0.158012373,0.468358147,-0.385392307,,,,0
23713,0.156664356,0.562682842,-0.664983268,,,,0
23714,0.154888863,0.466022291,-0.110323087,,,,0
23715,-0.015257152,0.078248085,0.203530804,,,,0
23716,-0.498849716,0.10381276,0.563555989,,,,0
23717,-0.671955277,0.442668006,0.725201217,,,,0
23718,-0.56170909,0.559232295,0.558191998,,,,0
23719,-0.725254476,1.070387883,0.730698105,,,,0
23720,-0.569331163,0.876624354,0.146445043,,,,0
23721,-0.338467787,0.676918692,0.274963027,,,,0
23722,-0.670131257,0.836616288,0.496744477,,,,0
23723,-0.651518299,0.751386923,0.649066014,,,,0
23724,-0.043790498,0.429193664,0.769008846,,,,0
23725,-0.333228078,0.154312119,0.815201281,,,,0
23726,-0.582061537,-0.253043188,0.245705943,,,,0
23727,-0.565488689,-0.444039804,-0.296573307,,,,0
23728,-0.370217454,0.115771375,-0.118985096,,,,0
23729,-0.440146875,0.367715185,-0.115432937,,,,0
23730,0.274586824,-0.277821324,-0.356965849,,,,0
23731,0.035036422,-0.154529102,0.195360437,,,,0
23732,-0.176791985,-0.421240938,0.401869487,,,,0
23733,-1.12543851,0.236410357,-7.720210572,,,,0
23734,-0.041570044,-0.07430411,-8.844239156,,,,0
23735,0.432755042,0.039489705,-1.260505021,,,,0
23736,-0.242544091,0.647532869,0.167686317,,,,0
23737,-0.211663603,-0.326082112,0.225589487,,,,0
23738,0.092943089,-0.62091612,-0.014284677,,,,0
23739,-0.274383017,-0.240544921,-0.109908327,,,,0
23740,-0.484348295,-0.058066643,-0.257701165,,,,0
23741,-0.606975643,0.857445983,0.174205656,,,,0
23742,-0.189906328,0.745388587,0.383559121,,,,0
23743,0.128620561,0.755809187,0.167991344,,,,0
23744,0.382931281,-0.242017486,-0.070029166,,,,0
23745,0.249872871,-0.424358208,-0.495539728,,,,0
23746,0.024984242,-0.085053737,-0.989106663,,,,0
23747,-0.137626901,0.171797251,-1.131322698,,,,0
23748,-0.025739865,0.242395175,-1.05859209,,,,0
23749,-0.123936507,0.165160846,-0.43518787,,,,0
23750,-0.224105393,-0.147907639,-0.131170475,,,,0
23751,-0.296342145,-0.893432353,-0.149097404,,,,0
23752,-0.527184751,-0.621207746,-0.294968656,,,,0
23753,-0.841056328,-0.059966221,-0.074035672,,,,0
23754,-0.51526836,0.003937262,-0.340561537,,,,0
23755,-0.084923932,-0.205388272,-0.191341505,,,,0
23756,-0.027660527,-0.36063547,0.274325118,,,,0
23757,-0.090631628,-0.496698828,-0.174087212,,,,0
23758,-0.0585818,-0.393672347,-0.481951987,,,,0
23759,0.14200717,-0.232491918,-0.232412527,,,,0
23760,0.456786656,-0.262089405,0.22404795,,,,0
23761,0.725655835,-0.305467204,0.456489264,,,,0
23762,0.708885553,-0.418431612,0.544628877,,,,0
23763,0.439562233,-0.317207892,0.451842939,,,,0
23764,0.061834205,-0.117537877,-0.208539066,,,,0
23765,-0.028593704,0.240325054,-0.808859225,,,,0
23766,-0.169568112,0.456681441,-0.776329315,,,,0
23767,0.341392001,0.956386711,0.590610257,,,,0
23768,0.520072861,0.290771537,1.261217999,,,,0
23769,0.234551109,-0.061330222,0.551675885,,,,0
23770,-0.639764365,0.173616933,-0.122683028,,,,0
23771,-0.963117686,0.660947708,-0.242792427,,,,0
23772,-0.624419042,0.711947468,0.48862244,,,,0
23773,-0.020100553,0.061525873,0.490582086,,,,0
23774,0.365017889,-0.234095281,0.099881949,,,,0
23775,0.485774826,-0.181167455,-0.364457459,,,,0
23776,-0.019355375,0.120712369,-0.467450113,,,,0
23777,-0.263591491,0.781729762,-0.09933042,,,,0
23778,0.028291171,0.480088803,0.421100147,,,,0
23779,0.840512044,-0.062149359,0.702428795,,,,0
23780,1.083653108,-0.611931045,0.332039523,,,,0
23781,0.861060976,-0.352247096,-0.570052771,,,,0
23782,0.657341126,0.291847748,-0.912092075,,,,0
23783,-0.021596551,0.013886293,-0.607513298,,,,0
23784,0.512692422,0.680223522,-0.284907444,,,,0
23785,1.135412065,0.554694057,-0.066051748,,,,0
23786,1.401371022,0.259607484,0.105284154,,,,0
23787,1.245431121,-0.214284263,-0.453895367,,,,0
23788,1.105848619,-0.480959681,-0.679563597,,,,0
23789,0.629595341,-0.605240955,-0.689433972,,,,0
23790,0.227470383,-0.125490295,-0.446414843,,,,0
23791,0.564537795,-0.050164903,-0.720502908,,,,0
23792,0.717048672,-0.23513852,-0.614378265,,,,0
23793,1.240694336,-0.684025793,-0.486295573,,,,0
23794,0.931864445,-1.363775567,-0.925976534,,,,0
23795,0.925444952,-0.870908051,-1.739217472,,,,0
23796,0.680799166,0.266035922,-1.215094321,,,,0
23797,0.980349056,0.940544091,-0.663682733,,,,0
23798,0.91956625,1.054784444,-0.287166114,,,,0
23799,1.1976666,0.283421142,-0.458459453,,,,0
23800,1.679743828,-0.26668339,-1.357177628,,,,0
23801,1.720837712,-0.756332385,-1.862466868,,,,0
23802,1.781372972,-0.714718828,-2.704262031,,,,0
23803,1.960260236,0.145062757,-2.832187832,,,,0
23804,2.087486973,0.009638389,-2.064392994,,,,0
23805,2.230822713,0.170414415,-1.460843651,,,,0
23806,2.284485879,0.23368273,-0.720233239,,,,0
23807,1.897146244,0.141343683,-0.22459113,,,,0
23808,1.462007346,0.018471069,-0.300187554,,,,0
23809,1.430507267,0.092555338,-0.090425828,,,,0
23810,1.072911001,-0.353278275,0.438615445,,,,0
23811,0.446299436,-0.621617129,0.535627907,,,,0
23812,0.015284938,-0.845280343,0.415240898,,,,0
23813,-0.215013622,-0.395633925,0.324389556,,,,0
23814,-0.077823432,-0.439500125,0.328147459,,,,0
23815,0.134817457,-0.376957232,0.453013174,,,,0
23816,-0.417795113,-0.907361996,0.398163095,,,,0
23817,-0.743184533,-0.932238146,0.380567601,,,,0
23818,-0.989807502,-1.236523913,0.05540982,,,,0
23819,-0.993589074,-0.055395149,-0.039102942,,,,0
23820,-1.302175174,1.015630339,0.100701922,,,,0
23821,-1.509936974,0.458014565,-0.170415613,,,,0
23822,-5.422939375,0.524200709,1.339280525,,,,0
23823,-0.897719844,-1.87990203,-1.417715196,,,,0
23824,-5.252604428,0.66984528,0.706955011,,,,0
23825,-7.818749387,5.246603478,3.439680728,,,,0
23826,-10.0086821,6.2369293,6.664670736,,,,0
23827,-9.729134608,4.121153536,8.114201426,,,,0
23828,-8.386313399,1.328383145,8.313254181,,,,0
23829,-6.988349676,-0.0743096,8.909448742,,,,0
23830,-4.830311411,-1.736867989,7.3527757,,,,0
23831,-2.212291118,-1.715958058,5.906175164,,,,0
23832,-0.159435488,-2.425974238,4.997289407,,,,0
23833,1.697677323,-3.402944096,4.319548067,,,,0
23834,3.364173898,-4.616924883,0.501042547,,,,0
23835,4.425826335,-4.024563667,-0.919238818,,,,0
23836,4.722160977,-3.303538205,-4.992541841,,,,0
23837,5.295903709,-1.671638391,-5.66320057,,,,0
23838,5.65334822,-2.409448445,-4.37383275,,,,0
23839,6.094259063,-2.899031841,-4.644173965,,,,0
23840,6.524878028,-1.409273617,-9.194055815,,,,0
23841,4.560503086,1.015244981,-11.62590952,,,,0
23842,4.521557894,3.429673772,-11.01570539,,,,0
23843,4.829098987,1.614578632,-6.931134923,,,,0
23844,6.487095886,0.221001718,-5.798139645,,,,0
23845,5.428897233,-0.237935481,-6.46758803,,,,0
23846,5.321594237,0.43913425,-6.084803352,,,,0
23847,4.511322449,-0.181146259,-2.864303818,,,,0
23848,3.553333277,-0.809767995,0.184415942,,,,0
23849,2.420328474,-0.900781186,0.897067709,,,,0
23850,1.493271511,-1.63860452,0.09791473,,,,0
23851,0.168629983,-2.021367615,1.093199445,,,,0
23852,-0.880897966,-2.715675625,2.141559262,,,,0
23853,-1.410481807,-3.392287938,1.53550654,,,,0
23854,-1.544323066,-2.845634323,0.176771399,,,,0
23855,-2.1227245,-1.905388457,-0.617338793,,,,0
23856,-2.452474967,-1.025683888,-0.965244973,,,,0
23857,-3.850015655,1.341358724,-1.269229306,,,,0
23858,-8.002588682,5.328981485,4.505746465,,,,0
23859,-5.874266658,0.263839027,0.609697089,,,,0
23860,-7.70436757,1.412997304,-0.788197999,,,,0
23861,-7.999019235,2.572665855,-0.051799097,,,,0
23862,-7.040153205,1.788494363,1.826761272,,,,0
23863,-6.837543656,1.194813206,3.385494144,,,,0
23864,-6.97833879,4.281193358,5.825379524,,,,0
23865,-5.265631147,4.664643871,5.40242544,,,,0
23866,-3.825369663,3.640494379,4.861427582,,,,0
23867,-2.062474979,2.535880077,5.337937122,,,,0
23868,0.424217439,1.269786344,6.04849368,,,,0
23869,1.139580256,-0.309026137,6.320466507,,,,0
23870,1.553358533,-1.085426445,4.050782814,,,,0
23871,2.57528698,-0.968822405,1.676942627,,,,0
23872,3.712917524,-1.155209161,0.255979666,,,,0
23873,4.885182025,-1.080062981,-0.893707618,,,,0
23874,5.952083508,-0.902477704,-1.404486739,,,,0
23875,5.59583787,-1.338888731,-2.067577649,,,,0
23876,3.973168306,-0.563680563,-1.789947999,,,,0
23877,2.771346235,0.020304223,-2.324827858,,,,0
23878,2.677103766,0.785110185,-4.237786481,,,,0
23879,1.568223323,0.192020826,-3.218400262,,,,0
23880,1.61102061,-0.354725346,-3.803136759,,,,0
23881,1.426319101,-0.283275102,-3.558049557,,,,0
23882,1.352920564,-0.550390325,-2.665928976,,,,0
23883,1.106504062,-0.398993334,-3.124370029,,,,0
23884,1.063301717,-0.481782198,-3.602993049,,,,0
23885,1.557632017,-0.546840389,-4.017701402,,,,0
23886,2.391992985,-0.514122342,-3.649858533,,,,0
23887,3.273845796,-0.408552419,-2.663668334,,,,0
23888,3.147922062,0.056493569,-1.239805284,,,,0
23889,2.172788465,0.422237645,-0.212081549,,,,0
23890,1.268732008,0.569975224,0.230677317,,,,0
23891,1.093340207,0.175314677,-0.059676096,,,,0
23892,1.204375173,-0.75636385,0.026893018,,,,0
23893,1.14498787,-1.559806004,-0.302241834,,,,0
23894,0.959392195,-0.497365181,-0.274469875,,,,0
23895,0.536779532,1.100100072,1.24550445,,,,0
23896,0.176880261,0.585768141,1.605438424,,,,0
23897,-0.147804781,-0.255759962,1.32840772,,,,0
23898,-0.235418408,-0.458314091,0.758100089,,,,0
23899,-0.585796376,-0.408028938,0.549274872,,,,0
